run_date,platform,backend,input_bits,circuit_length,shots,counts_json,success_probability,job_id,job_start_time,job_end_time,sdk_version,notes
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""11"": 90, ""10"": 5, ""01"": 5}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/616753d2-91e3-4317-97b4-7ccfd210d8d2,2026-02-11T20:26:22.872Z,2026-02-11T21:03:24.069Z,,
2026-02-11,rigetti,Ankaa-3,01,3,100,"{""10"": 93, ""00"": 7}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/629ccad7-b47f-4824-9f64-49af9c16339d,2026-02-11T20:25:57.806Z,2026-02-11T21:03:22.715Z,,
2026-02-11,rigetti,Ankaa-3,11,3,100,"{""11"": 94, ""10"": 2, ""01"": 4}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/641fa3cf-3259-4c85-88e7-68382b26eb01,2026-02-11T20:26:15.568Z,2026-02-11T21:03:22.221Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""01"": 88, ""00"": 8, ""11"": 4}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/652b3e58-f5fe-4cae-9380-de976455d805,2026-02-11T20:26:13.607Z,2026-02-11T21:03:22.100Z,,
2026-02-11,rigetti,Ankaa-3,11,4,100,"{""01"": 93, ""00"": 7}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/65c58f4b-032d-4d11-a8cd-552d19c6c445,2026-02-11T03:21:43.936Z,2026-02-11T03:21:45.420Z,,
2026-02-11,rigetti,Ankaa-3,00,2,100,"{""00"": 95, ""01"": 4, ""10"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/68536cf4-ec0b-48aa-931f-2d929ac10e12,2026-02-11T03:21:37.142Z,2026-02-11T03:21:38.395Z,,
2026-02-11,rigetti,Ankaa-3,10,4,100,"{""11"": 91, ""10"": 4, ""01"": 4, ""00"": 1}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/6a89ad85-13d8-46ab-b0db-d4e244d2a28f,2026-02-11T03:21:46.415Z,2026-02-11T03:21:48.299Z,,
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""11"": 92, ""01"": 5, ""10"": 3}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/6b0d8bea-7f50-43f4-abc8-49bdcea8ec95,2026-02-11T03:21:35.576Z,2026-02-11T03:21:36.863Z,,
2026-02-11,rigetti,Ankaa-3,10,3,100,"{""01"": 95, ""00"": 4, ""11"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/6bba02ae-d424-404f-a932-978ba9543db7,2026-02-11T20:26:09.528Z,2026-02-11T21:03:21.123Z,,
2026-02-11,rigetti,Ankaa-3,11,1,100,"{""10"": 93, ""11"": 1, ""00"": 5, ""01"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/6fc08774-1b66-4a1c-95d3-13645d088814,2026-02-11T20:26:03.177Z,2026-02-11T21:03:21.974Z,,
2026-02-11,rigetti,Ankaa-3,11,4,100,"{""01"": 96, ""00"": 3, ""11"": 1}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/6ff865e6-c3a7-463b-81ac-a3451a641e7f,2026-02-11T20:26:19.168Z,2026-02-11T21:03:21.059Z,,
2026-02-11,rigetti,Ankaa-3,00,3,100,"{""00"": 95, ""10"": 1, ""01"": 4}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/705705f8-8d88-4110-945e-3e89fc4219d2,2026-02-11T03:21:34.619Z,2026-02-11T03:21:35.646Z,,
2026-02-11,rigetti,Ankaa-3,00,2,100,"{""00"": 94, ""01"": 5, ""10"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/71f772d9-bad6-4858-b383-5342a8e13215,2026-02-11T20:26:21.629Z,2026-02-11T21:03:21.997Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""01"": 93, ""11"": 3, ""00"": 3, ""10"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/73d52b04-2d56-4f8c-99aa-0b3ddb8a4201,2026-02-11T20:26:21.147Z,2026-02-11T21:03:22.059Z,,
2026-02-11,rigetti,Ankaa-3,11,5,100,"{""01"": 91, ""00"": 7, ""10"": 2}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/74bbddae-abcb-487e-a9e2-f22e9fecd99f,2026-02-11T03:21:30.276Z,2026-02-11T03:21:33.861Z,,
2026-02-11,rigetti,Ankaa-3,11,1,100,"{""10"": 95, ""00"": 2, ""11"": 3}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/760afe9d-69ef-4455-82ee-7dd0a13abb64,2026-02-11T20:25:58.457Z,2026-02-11T21:03:21.002Z,,
2026-02-11,rigetti,Ankaa-3,11,2,100,"{""10"": 90, ""00"": 8, ""11"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/781b937c-ac72-4fce-ad31-0858a2ed3a26,2026-02-11T03:21:50.616Z,2026-02-11T03:21:51.993Z,,
2026-02-11,rigetti,Ankaa-3,11,6,100,"{""11"": 89, ""01"": 8, ""10"": 3}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/7824e7f9-da63-47c8-9d6e-1c63dcc4c835,2026-02-11T20:26:24.548Z,2026-02-11T21:03:20.977Z,,
2026-02-11,rigetti,Ankaa-3,10,6,100,"{""10"": 89, ""00"": 8, ""11"": 3}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/7898edc9-b9fb-4ff9-97d8-a3e48a9ab55f,2026-02-11T20:26:13.348Z,2026-02-11T21:03:20.443Z,,
2026-02-11,rigetti,Ankaa-3,10,2,100,"{""01"": 96, ""00"": 3, ""11"": 1}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/78bf1689-cebd-4ff8-9580-ad96a7509464,2026-02-11T20:26:24.290Z,2026-02-11T21:03:20.211Z,,
2026-02-11,rigetti,Ankaa-3,11,4,100,"{""01"": 95, ""00"": 5}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/7d568a4b-a0e4-4c68-8f6c-aa5be9dffc35,2026-02-11T03:21:40.076Z,2026-02-11T03:21:42.091Z,,
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""01"": 10, ""11"": 84, ""10"": 5, ""00"": 1}",0.84,arn:aws:braket:us-west-1:835581428919:quantum-task/7ebdb76c-cb93-4808-b0fb-788405ee48ce,2026-02-11T03:21:56.097Z,2026-02-11T03:21:57.269Z,,
2026-02-11,rigetti,Ankaa-3,00,3,100,"{""00"": 99, ""10"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/80a37c9b-4522-4337-97eb-7cc60700bc17,2026-02-11T20:26:02.016Z,2026-02-11T21:03:19.118Z,,
2026-02-11,rigetti,Ankaa-3,01,3,100,"{""10"": 88, ""11"": 5, ""00"": 7}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/824968ea-ec17-4ab4-afd3-d939d9c62271,2026-02-11T03:21:47.957Z,2026-02-11T03:21:49.352Z,,
2026-02-11,rigetti,Ankaa-3,10,2,100,"{""00"": 7, ""01"": 91, ""11"": 2}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/852b83ba-928b-4078-b023-5023f33f6593,2026-02-11T20:26:16.308Z,2026-02-11T21:03:20.031Z,,
2026-02-11,rigetti,Ankaa-3,11,2,100,"{""10"": 92, ""11"": 4, ""00"": 4}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/855385e1-8181-4fa2-b57b-b65b84d40a37,2026-02-11T20:26:02.257Z,2026-02-11T21:03:20.089Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""10"": 92, ""01"": 1, ""00"": 7}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/869b4b2f-8def-42c2-87cf-e26eb2a4d8ad,2026-02-11T20:26:22.270Z,2026-02-11T21:03:19.001Z,,
2026-02-11,rigetti,Ankaa-3,00,1,100,"{""00"": 97, ""10"": 3}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/86aa5fb4-522d-41be-b9a6-4d92bea6bc4b,2026-02-11T20:26:05.708Z,2026-02-11T21:03:18.974Z,,
2026-02-11,rigetti,Ankaa-3,10,6,100,"{""10"": 93, ""11"": 4, ""00"": 3}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/88fe1bbe-4b56-4f31-a572-7a620d6d4789,2026-02-11T20:26:05.948Z,2026-02-11T21:03:19.057Z,,
2026-02-11,rigetti,Ankaa-3,11,5,100,"{""01"": 93, ""10"": 3, ""00"": 3, ""11"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/8916ba5c-c31c-496a-a91c-8ad88d35f9c5,2026-02-11T03:21:36.396Z,2026-02-11T03:21:37.095Z,,
2026-02-11,rigetti,Ankaa-3,10,4,100,"{""11"": 92, ""10"": 5, ""01"": 3}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/895427a8-7a89-42af-9f8a-50b6642010a0,2026-02-11T03:21:29.697Z,2026-02-11T03:21:32.315Z,,
2026-02-11,rigetti,Ankaa-3,00,5,100,"{""00"": 90, ""11"": 2, ""01"": 7, ""10"": 1}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/8965bf3f-93e7-481f-869a-e02c7c54ad7e,2026-02-11T20:26:07.688Z,2026-02-11T21:03:18.837Z,,
2026-02-11,rigetti,Ankaa-3,11,5,100,"{""01"": 90, ""00"": 7, ""10"": 1, ""11"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/899215c5-582a-4a47-b926-ac41c3036fff,2026-02-11T20:26:08.168Z,2026-02-11T21:03:19.975Z,,
2026-02-11,rigetti,Ankaa-3,00,3,100,"{""00"": 96, ""01"": 3, ""10"": 1}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/8b584821-f0e5-4884-9878-1fd2ea299db6,2026-02-11T03:21:41.236Z,2026-02-11T03:21:43.280Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""10"": 90, ""00"": 7, ""01"": 1, ""11"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/8bcab3f4-0499-4911-bd7a-f73cb19943d2,2026-02-11T03:21:40.996Z,2026-02-11T03:21:42.401Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""10"": 93, ""00"": 2, ""11"": 4, ""01"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/8bdad86a-9364-4aea-9147-6800c46a9cee,2026-02-11T20:26:04.726Z,2026-02-11T21:03:19.735Z,,
2026-02-11,rigetti,Ankaa-3,11,3,100,"{""11"": 86, ""10"": 6, ""01"": 8}",0.86,arn:aws:braket:us-west-1:835581428919:quantum-task/8ce47e57-e686-41fa-97d9-931e6d75d9fe,2026-02-11T20:26:03.741Z,2026-02-11T21:03:18.518Z,,
2026-02-11,rigetti,Ankaa-3,00,4,100,"{""00"": 97, ""01"": 3}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/93b15d48-9694-4b1b-a2e1-6f6f7fdadf86,2026-02-11T20:26:06.707Z,2026-02-11T21:00:03.633Z,,
2026-02-11,rigetti,Ankaa-3,11,5,100,"{""01"": 91, ""00"": 6, ""10"": 1, ""11"": 2}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/95206661-8c09-4281-be65-b44356ccb453,2026-02-11T03:21:54.276Z,2026-02-11T03:21:55.578Z,,
2026-02-11,rigetti,Ankaa-3,00,5,100,"{""01"": 3, ""00"": 95, ""10"": 1, ""11"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/968b7716-5375-4126-8c78-3265b872d098,2026-02-11T20:25:59.957Z,2026-02-11T21:03:10.013Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""00"": 4, ""01"": 94, ""11"": 2}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/96ae993f-18e9-4df8-a7e7-08450fcf2077,2026-02-11T03:21:52.736Z,2026-02-11T03:21:54.302Z,,
2026-02-11,rigetti,Ankaa-3,00,6,100,"{""00"": 100}",1.0,arn:aws:braket:us-west-1:835581428919:quantum-task/98b30103-981f-44d3-a426-1ba21782915d,2026-02-11T20:26:05.227Z,2026-02-11T21:03:18.372Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""10"": 91, ""11"": 3, ""01"": 3, ""00"": 3}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/98f72356-d4a0-4b5c-bc1f-f2150cae0fb6,2026-02-11T03:21:38.036Z,2026-02-11T03:21:39.395Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""10"": 88, ""00"": 9, ""11"": 2, ""01"": 1}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/99886a39-5890-4a11-af4d-43add0ce1281,2026-02-11T03:21:33.219Z,2026-02-11T03:21:35.430Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""10"": 89, ""00"": 8, ""11"": 2, ""01"": 1}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/99a7d60a-0598-46fa-938d-00716bd25d75,2026-02-11T03:21:29.937Z,2026-02-11T03:21:32.202Z,,
2026-02-11,rigetti,Ankaa-3,11,2,100,"{""10"": 90, ""00"": 8, ""11"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/9aefb9b7-22ab-48d7-b9ae-4db5a8cfc112,2026-02-11T20:26:12.168Z,2026-02-11T21:03:18.301Z,,
2026-02-11,rigetti,Ankaa-3,10,2,100,"{""01"": 96, ""00"": 3, ""11"": 1}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/9c6c973a-db6a-4d05-8ecb-04a7d371ae01,2026-02-11T20:26:00.197Z,2026-02-11T21:03:18.321Z,,
2026-02-11,rigetti,Ankaa-3,01,3,100,"{""10"": 88, ""00"": 10, ""11"": 2}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/a2371f79-2068-4ca9-8d88-1837058dcfd2,2026-02-11T03:21:49.557Z,2026-02-11T03:21:51.269Z,,
2026-02-11,rigetti,Ankaa-3,01,6,100,"{""01"": 92, ""00"": 7, ""11"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/a3159b1b-e866-4432-aff0-e9e840f845d8,2026-02-11T20:25:57.127Z,2026-02-11T21:03:17.971Z,,
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""11"": 93, ""01"": 4, ""10"": 3}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/a3816493-fd5b-4401-9f1e-8722aff078f5,2026-02-11T03:21:40.315Z,2026-02-11T03:21:41.422Z,,
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""11"": 91, ""10"": 7, ""01"": 2}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/a58d2ec0-ae09-48da-81f9-b7a6a8665ccf,2026-02-11T20:26:07.447Z,2026-02-11T21:03:18.079Z,,
2026-02-11,rigetti,Ankaa-3,11,2,100,"{""10"": 91, ""11"": 2, ""00"": 7}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/a5ea1eb2-abf0-4dfd-b0fe-dc7b1b2466d0,2026-02-11T03:21:47.237Z,2026-02-11T03:21:48.518Z,,
2026-02-11,rigetti,Ankaa-3,10,4,100,"{""11"": 90, ""01"": 7, ""10"": 1, ""00"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/a6e44181-3ca6-4e46-94f2-102af01cd6c2,2026-02-11T03:21:45.676Z,2026-02-11T03:21:46.496Z,,
2026-02-11,rigetti,Ankaa-3,00,2,100,"{""00"": 97, ""01"": 2, ""10"": 1}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/a7129b4c-c628-491b-8673-10f7e86f07d0,2026-02-11T03:21:50.376Z,2026-02-11T03:21:51.384Z,,
2026-02-11,rigetti,Ankaa-3,00,5,100,"{""00"": 93, ""11"": 1, ""10"": 4, ""01"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/ac522645-1710-41bf-86a5-201ebbb37452,2026-02-11T20:26:21.389Z,2026-02-11T21:03:18.148Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""01"": 97, ""11"": 2, ""00"": 1}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/accf643f-d80c-4956-9989-ae29c205d9c9,2026-02-11T03:21:55.876Z,2026-02-11T03:21:57.085Z,,
2026-02-11,rigetti,Ankaa-3,11,3,100,"{""11"": 84, ""10"": 10, ""01"": 6}",0.84,arn:aws:braket:us-west-1:835581428919:quantum-task/af8b0bcb-224f-4f14-a053-8d1a278985a0,2026-02-11T03:21:42.956Z,2026-02-11T03:21:45.307Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""01"": 95, ""00"": 4, ""11"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/afff377e-1e32-4afa-a036-25414758283e,2026-02-11T03:21:34.116Z,2026-02-11T03:21:36.313Z,,
2026-02-11,rigetti,Ankaa-3,00,5,100,"{""00"": 93, ""01"": 2, ""10"": 4, ""11"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/b1d1b0d0-36d1-4c7c-945b-2b02f696372c,2026-02-11T20:26:24.048Z,2026-02-11T21:03:18.296Z,,
2026-02-11,rigetti,Ankaa-3,00,5,100,"{""00"": 89, ""10"": 4, ""01"": 5, ""11"": 2}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/b1d32395-93b0-4ebb-9cf3-6cb970fa0fdf,2026-02-11T20:26:06.967Z,2026-02-11T21:03:17.189Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""01"": 89, ""00"": 8, ""11"": 3}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/b2022baf-4431-440e-a6df-b521b3581657,2026-02-11T20:26:08.672Z,2026-02-11T21:03:17.897Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""01"": 86, ""00"": 13, ""11"": 1}",0.86,arn:aws:braket:us-west-1:835581428919:quantum-task/b292c882-5043-4b2b-b830-86680138e1f1,2026-02-11T20:26:18.267Z,2026-02-11T21:03:18.043Z,,
2026-02-11,rigetti,Ankaa-3,11,6,100,"{""01"": 4, ""11"": 91, ""10"": 5}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/b534f89a-ea57-4f49-8bd5-7c69b864e206,2026-02-11T20:26:12.407Z,2026-02-11T21:03:16.500Z,,
2026-02-11,rigetti,Ankaa-3,00,2,100,"{""00"": 99, ""01"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/b7d71e77-a5a6-45e1-b6f3-0de0be7ceaee,2026-02-11T03:21:33.460Z,2026-02-11T03:21:35.284Z,,
2026-02-11,rigetti,Ankaa-3,00,2,100,"{""00"": 98, ""10"": 1, ""01"": 1}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/b9084899-0945-4dd2-b236-21c98ed078af,2026-02-11T03:21:36.656Z,2026-02-11T03:21:38.278Z,,
2026-02-11,rigetti,Ankaa-3,01,2,100,"{""11"": 93, ""01"": 5, ""10"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/b97f370c-082b-49ff-81d2-3bbe62f6377e,2026-02-11T20:26:11.167Z,2026-02-11T21:03:16.970Z,,
2026-02-11,rigetti,Ankaa-3,01,2,100,"{""10"": 6, ""11"": 90, ""01"": 4}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/ba0d1623-1368-43f1-a53d-f2b6175133e6,2026-02-11T03:21:35.917Z,2026-02-11T03:21:37.400Z,,
2026-02-11,rigetti,Ankaa-3,01,1,100,"{""01"": 92, ""00"": 4, ""11"": 4}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/ba32dc36-5675-431b-9a1a-f8d48f48642d,2026-02-11T20:26:16.051Z,2026-02-11T21:03:16.116Z,,
2026-02-11,rigetti,Ankaa-3,00,3,100,"{""00"": 97, ""01"": 3}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/bbe0533d-da1d-4d1f-b94f-560b74ef75d4,2026-02-11T03:21:39.581Z,2026-02-11T03:21:40.394Z,,
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""11"": 93, ""10"": 4, ""01"": 3}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/bc0c48ac-ee92-40f7-bc4d-3485b6a238d5,2026-02-11T03:21:35.096Z,2026-02-11T03:21:36.703Z,,
2026-02-11,rigetti,Ankaa-3,01,3,100,"{""10"": 92, ""11"": 4, ""00"": 4}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/bc5c8eeb-4b4d-437e-bbf3-43c15ca6a050,2026-02-11T03:21:31.638Z,2026-02-11T03:21:34.316Z,,
2026-02-11,rigetti,Ankaa-3,00,4,100,"{""00"": 98, ""01"": 1, ""10"": 1}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/bf836956-c4e5-469a-8d5b-cb1f366be602,2026-02-11T20:26:01.517Z,2026-02-11T21:03:17.065Z,,
2026-02-11,rigetti,Ankaa-3,11,6,100,"{""11"": 96, ""10"": 3, ""01"": 1}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/c0cd6a5c-fee6-4a48-9890-fdb7f092d5d8,2026-02-11T03:21:41.475Z,2026-02-11T03:21:44.302Z,,
2026-02-11,rigetti,Ankaa-3,11,3,100,"{""11"": 78, ""10"": 9, ""01"": 13}",0.78,arn:aws:braket:us-west-1:835581428919:quantum-task/c26e23a7-0ae4-4454-8d8a-9e8eb4dad78d,2026-02-11T03:21:51.856Z,2026-02-11T03:21:52.379Z,,
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""11"": 92, ""10"": 4, ""01"": 4}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/c475a185-f4b6-4df7-b629-2eb6a608a4a6,2026-02-11T03:21:56.516Z,2026-02-11T03:21:57.297Z,,
2026-02-11,rigetti,Ankaa-3,10,6,100,"{""10"": 93, ""00"": 6, ""11"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/c647e849-c142-4a0d-8fac-7371304ce6c0,2026-02-11T03:21:52.257Z,2026-02-11T03:21:54.267Z,,
2026-02-11,rigetti,Ankaa-3,11,5,100,"{""01"": 92, ""00"": 6, ""11"": 1, ""10"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/c6658747-59f6-4564-9fd5-aa9bdfc9e127,2026-02-11T03:21:38.758Z,2026-02-11T03:21:40.278Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""00"": 8, ""10"": 89, ""11"": 2, ""01"": 1}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/c71b3b3a-9140-44d5-a776-09d6b8ee7938,2026-02-11T20:26:03.997Z,2026-02-11T21:03:17.002Z,,
2026-02-11,rigetti,Ankaa-3,00,4,100,"{""00"": 99, ""01"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/c7e9c598-bb86-40e6-8907-f939af0aed31,2026-02-11T20:26:01.280Z,2026-02-11T21:03:10.090Z,,
2026-02-11,rigetti,Ankaa-3,10,5,100,"{""10"": 81, ""00"": 14, ""11"": 3, ""01"": 2}",0.81,arn:aws:braket:us-west-1:835581428919:quantum-task/c959f579-c23b-453a-8b9c-cc80fb7a31d2,2026-02-11T20:26:05.468Z,2026-02-11T21:03:16.032Z,,
2026-02-11,rigetti,Ankaa-3,00,1,100,"{""00"": 97, ""10"": 3}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/ca0b7206-6811-4833-b2e4-666fb0fcef5e,2026-02-11T03:21:42.476Z,2026-02-11T03:21:43.387Z,,
2026-02-11,rigetti,Ankaa-3,10,6,100,"{""10"": 90, ""00"": 8, ""11"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/cbb508b3-1f6e-49e7-8662-404f6f8a01e1,2026-02-11T03:21:32.636Z,2026-02-11T03:21:35.318Z,,
2026-02-11,rigetti,Ankaa-3,01,5,100,"{""11"": 79, ""10"": 5, ""00"": 2, ""01"": 14}",0.79,arn:aws:braket:us-west-1:835581428919:quantum-task/ccde779b-528b-4fe9-a7e9-b9edc1e090c5,2026-02-11T20:26:14.328Z,2026-02-11T21:03:16.064Z,,
2026-02-11,rigetti,Ankaa-3,11,2,100,"{""10"": 96, ""11"": 2, ""00"": 2}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/cd15c361-a4af-46a4-b6f8-8f3ab9dbbc79,2026-02-11T03:21:42.035Z,2026-02-11T03:21:44.358Z,,
2026-02-11,rigetti,Ankaa-3,00,4,100,"{""00"": 98, ""01"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/ced640b4-f714-4abb-9119-56788bcda436,2026-02-11T03:21:32.135Z,2026-02-11T03:21:34.286Z,,
2026-02-11,rigetti,Ankaa-3,00,1,100,"{""00"": 97, ""01"": 1, ""10"": 2}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/cff620ff-180a-4c95-9ddd-a5827782a91e,2026-02-11T20:25:58.677Z,2026-02-11T21:00:03.602Z,,
2026-02-11,rigetti,Ankaa-3,11,5,100,"{""01"": 89, ""00"": 3, ""11"": 7, ""10"": 1}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/d1573a2a-52c6-48c8-a958-9ead07cb9229,2026-02-11T20:26:16.767Z,2026-02-11T21:03:15.978Z,,
2026-02-11,rigetti,Ankaa-3,10,1,100,"{""11"": 86, ""10"": 4, ""01"": 8, ""00"": 2}",0.86,arn:aws:braket:us-west-1:835581428919:quantum-task/d16deb3a-f83b-4f06-8ca8-0734cad8fa9d,2026-02-11T20:26:21.868Z,2026-02-11T21:03:15.115Z,,
2026-02-11,rigetti,Ankaa-3,11,2,100,"{""10"": 91, ""00"": 7, ""11"": 2}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/d182c0a6-9408-43d2-ae6c-7530e17ae0e8,2026-02-11T03:21:46.978Z,2026-02-11T03:21:48.826Z,,
2026-02-11,rigetti,Ankaa-3,10,2,100,"{""01"": 92, ""00"": 5, ""11"": 2, ""10"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/d1a989ee-8d32-45f5-9c6b-e011bc910020,2026-02-11T20:26:23.788Z,2026-02-11T21:03:15.445Z,,
2026-02-11,rigetti,Ankaa-3,11,4,100,"{""01"": 91, ""00"": 7, ""11"": 2}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/d25c4907-ba8b-40c3-82d7-7cf37850069c,2026-02-11T20:26:03.417Z,2026-02-11T21:03:14.114Z,,
2026-02-11,rigetti,Ankaa-3,00,2,100,"{""00"": 97, ""01"": 3}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/d2918a28-a4ec-4afb-a56d-a22153d1713c,2026-02-11T20:26:11.407Z,2026-02-11T21:03:14.056Z,,
2026-02-11,rigetti,Ankaa-3,11,5,100,"{""01"": 94, ""11"": 2, ""00"": 4}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/d2cd8c06-1725-49a1-9fcb-742caf8cf558,2026-02-11T03:21:31.156Z,2026-02-11T03:21:33.430Z,,
2026-02-11,rigetti,Ankaa-3,11,2,100,"{""10"": 88, ""00"": 8, ""11"": 4}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/d5514bb3-c011-4c71-a6d4-330c9d7e05e2,2026-02-11T20:26:04.476Z,2026-02-11T21:03:14.013Z,,
2026-02-11,rigetti,Ankaa-3,10,2,100,"{""01"": 94, ""00"": 4, ""11"": 2}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/d68fb639-4b0c-4bab-899c-25d4a08fc837,2026-02-11T20:26:17.228Z,2026-02-11T21:03:13.972Z,,
