run_date,platform,backend,input_bits,circuit_length,shots,counts_json,success_probability,job_id,job_start_time,job_end_time,qpu_execution_sec,sdk_version,notes
2024-02-16,ionq,Harmony,00,1,1000,"{""00"": 986, ""10"": 4, ""01"": 5, ""11"": 5}",0.986,arn:aws:braket:us-east-1:835581428919:quantum-task/0485a1df-5960-44c1-bd42-71f19f30668f,2024-02-16T18:55:37.055Z,2024-04-04T09:02:12.514Z,,,
2024-02-16,ionq,Harmony,00,1,1000,"{""00"": 984, ""10"": 5, ""01"": 9, ""11"": 2}",0.984,arn:aws:braket:us-east-1:835581428919:quantum-task/049ffada-db2b-44b6-ab05-c9a72a09f902,2024-02-16T18:57:33.961Z,2024-04-05T07:52:19.337Z,,,
2024-02-16,ionq,Harmony,01,4,1000,"{""00"": 89, ""10"": 869, ""01"": 20, ""11"": 22}",0.869,arn:aws:braket:us-east-1:835581428919:quantum-task/04ac92f8-8606-4854-a8ba-8cb0b0d4cc98,2024-02-16T19:57:18.323Z,2024-04-11T04:37:12.796Z,,,
2024-02-16,ionq,Harmony,01,2,1000,"{""00"": 8, ""10"": 7, ""01"": 13, ""11"": 972}",0.972,arn:aws:braket:us-east-1:835581428919:quantum-task/04aeb241-bd56-466e-a065-f327d0353ce5,2024-02-16T19:33:20.857Z,2024-04-05T19:03:40.453Z,,,
2024-02-16,ionq,Harmony,00,1,1000,"{""00"": 988, ""10"": 3, ""01"": 7, ""11"": 2}",0.988,arn:aws:braket:us-east-1:835581428919:quantum-task/04b4dfd4-fde2-44e3-a7a9-afd877a04bf7,2024-02-16T18:57:01.628Z,2024-04-04T19:15:41.516Z,,,
2024-02-16,ionq,Harmony,00,5,1000,"{""00"": 921, ""10"": 28, ""01"": 25, ""11"": 26}",0.921,arn:aws:braket:us-east-1:835581428919:quantum-task/04be056e-b896-4360-aa9c-7e5732acc996,2024-02-16T18:56:13.092Z,2024-04-04T14:33:04.742Z,,,
2024-02-16,ionq,Harmony,10,5,1000,"{""00"": 22, ""10"": 902, ""01"": 31, ""11"": 45}",0.902,arn:aws:braket:us-east-1:835581428919:quantum-task/04d96152-33ba-439e-9cbb-2e7e2db1c081,2024-02-16T19:58:44.748Z,2024-04-11T17:03:02.838Z,,,
2024-02-16,ionq,Harmony,00,1,1000,"{""00"": 991, ""10"": 2, ""01"": 5, ""11"": 2}",0.991,arn:aws:braket:us-east-1:835581428919:quantum-task/04f6f1a7-d6a2-4624-b901-ccfabf00780a,2024-02-16T18:56:12.880Z,2024-04-04T13:09:40.339Z,,,
2024-02-16,ionq,Harmony,00,1,1000,"{""00"": 987, ""10"": 1, ""01"": 10, ""11"": 2}",0.987,arn:aws:braket:us-east-1:835581428919:quantum-task/04fb4f87-7178-408e-92c2-71a96ae28293,2024-02-16T19:57:00.432Z,2024-04-11T00:56:03.301Z,,,
2024-02-16,ionq,Harmony,01,1,1000,"{""00"": 23, ""10"": 2, ""01"": 973, ""11"": 2}",0.973,arn:aws:braket:us-east-1:835581428919:quantum-task/05008f7f-5003-468a-9545-f56b3e515973,2024-02-16T19:57:43.066Z,2024-04-11T06:39:02.599Z,,,
2024-02-16,ionq,Harmony,01,5,1000,"{""00"": 21, ""10"": 38, ""01"": 27, ""11"": 914}",0.914,arn:aws:braket:us-east-1:835581428919:quantum-task/0511b2fe-e7ca-442f-b04e-f64839d5a4f8,2024-02-16T18:55:54.271Z,2024-04-04T10:32:02.688Z,,,
2024-02-16,ionq,Harmony,01,6,1000,"{""00"": 59, ""10"": 26, ""01"": 885, ""11"": 30}",0.885,arn:aws:braket:us-east-1:835581428919:quantum-task/0526eeeb-8ed2-4d0f-8173-8235384ae887,2024-02-16T19:59:48.877Z,2024-04-12T07:41:43.702Z,,,
2024-02-16,ionq,Harmony,01,2,1000,"{""00"": 16, ""10"": 6, ""01"": 20, ""11"": 958}",0.958,arn:aws:braket:us-east-1:835581428919:quantum-task/0534946a-7945-404c-bd64-9c3a7db9baab,2024-02-16T18:57:21.678Z,2024-04-05T02:57:20.173Z,,,
2024-02-16,ionq,Harmony,11,4,1000,"{""00"": 29, ""10"": 16, ""01"": 910, ""11"": 45}",0.91,arn:aws:braket:us-east-1:835581428919:quantum-task/05421e18-e4dd-46ad-950e-fca4ec0cd2e8,2024-02-16T19:59:09.900Z,2024-04-11T20:14:36.583Z,,,
2024-02-16,ionq,Harmony,01,6,1000,"{""00"": 41, ""10"": 38, ""01"": 874, ""11"": 47}",0.874,arn:aws:braket:us-east-1:835581428919:quantum-task/056152b6-f3c5-4453-b17c-8b365b3ca213,2024-02-16T19:59:31.662Z,2024-04-11T23:37:49.096Z,,,
2024-02-16,ionq,Harmony,11,1,1000,"{""00"": 12, ""10"": 980, ""11"": 8}",0.98,arn:aws:braket:us-east-1:835581428919:quantum-task/0570f81b-bea0-43da-b677-a157abca558e,2024-02-16T19:36:00.082Z,2024-04-08T05:31:03.562Z,,,
2024-02-16,ionq,Harmony,00,5,1000,"{""00"": 935, ""10"": 21, ""01"": 32, ""11"": 12}",0.935,arn:aws:braket:us-east-1:835581428919:quantum-task/058c2d49-f4d0-4087-8ea9-40c3dd6a3839,2024-02-16T19:58:20.676Z,2024-04-11T15:38:09.355Z,,,
2024-02-16,ionq,Harmony,01,1,1000,"{""00"": 18, ""10"": 3, ""01"": 976, ""11"": 3}",0.976,arn:aws:braket:us-east-1:835581428919:quantum-task/05a056ec-8245-4241-b117-fc07d5e861bc,2024-02-16T19:57:52.681Z,2024-04-11T08:24:35.913Z,,,
2024-02-16,ionq,Harmony,11,2,1000,"{""00"": 8, ""10"": 987, ""01"": 4, ""11"": 1}",0.987,arn:aws:braket:us-east-1:835581428919:quantum-task/05c302f8-b785-4875-a8e0-b14528f6eb73,2024-02-16T18:54:50.896Z,2024-04-04T00:01:33.585Z,,,
2024-02-16,ionq,Harmony,10,1,1000,"{""10"": 12, ""01"": 2, ""11"": 986}",0.986,arn:aws:braket:us-east-1:835581428919:quantum-task/05c39fcf-7c52-4cc3-8554-fedf747c1022,2024-02-16T18:55:54.478Z,2024-04-04T10:32:03.288Z,,,
2024-02-16,ionq,Harmony,01,6,1000,"{""00"": 31, ""10"": 40, ""01"": 895, ""11"": 34}",0.895,arn:aws:braket:us-east-1:835581428919:quantum-task/05ea5e55-b2b3-4b95-a724-9fb2e053f85d,2024-02-16T19:58:50.581Z,2024-04-11T17:10:59.968Z,,,
2024-02-16,ionq,Harmony,00,4,1000,"{""00"": 941, ""10"": 26, ""01"": 19, ""11"": 14}",0.941,arn:aws:braket:us-east-1:835581428919:quantum-task/05f31f76-ff0e-4f60-8db8-bf70bd28f5f4,2024-02-16T18:57:16.951Z,2024-04-05T02:18:43.977Z,,,
2024-02-16,ionq,Harmony,00,2,1000,"{""00"": 956, ""10"": 24, ""01"": 7, ""11"": 13}",0.956,arn:aws:braket:us-east-1:835581428919:quantum-task/06154ceb-90ee-4793-b52d-8f71a7937fa2,2024-02-16T19:57:57.508Z,2024-04-11T10:34:25.077Z,,,
2024-02-16,ionq,Harmony,11,1,1000,"{""00"": 7, ""10"": 977, ""11"": 16}",0.977,arn:aws:braket:us-east-1:835581428919:quantum-task/0616ea5a-de5f-46fd-8985-dc5d16988d45,2024-02-16T18:54:32.182Z,2024-04-03T19:24:44.662Z,,,
2024-02-16,ionq,Harmony,10,1,1000,"{""10"": 22, ""01"": 9, ""11"": 969}",0.969,arn:aws:braket:us-east-1:835581428919:quantum-task/062c4e8b-fc7d-40a4-b066-670d10ff1c3f,2024-02-16T19:58:43.070Z,2024-04-11T16:58:28.205Z,,,
2024-02-16,ionq,Harmony,10,3,1000,"{""00"": 15, ""10"": 10, ""01"": 962, ""11"": 13}",0.962,arn:aws:braket:us-east-1:835581428919:quantum-task/06418d3a-724e-4210-be4a-455b4c0487ea,2024-02-16T19:56:44.108Z,2024-04-10T08:19:28.332Z,,,
2024-02-16,ionq,Harmony,00,1,1000,"{""00"": 987, ""10"": 2, ""01"": 10, ""11"": 1}",0.987,arn:aws:braket:us-east-1:835581428919:quantum-task/068ceffe-3d4b-495d-a066-ba14c90db85a,2024-02-16T19:56:30.453Z,2024-04-08T08:14:48.432Z,,,
2024-02-16,ionq,Harmony,11,5,1000,"{""00"": 39, ""10"": 21, ""01"": 919, ""11"": 21}",0.919,arn:aws:braket:us-east-1:835581428919:quantum-task/069271ae-768f-4b3c-83ea-bc94efca572a,2024-02-16T19:58:15.834Z,2024-04-11T14:34:49.597Z,,,
2024-02-16,ionq,Harmony,01,4,1000,"{""00"": 37, ""10"": 937, ""01"": 15, ""11"": 11}",0.937,arn:aws:braket:us-east-1:835581428919:quantum-task/06b134aa-c660-4f43-9513-62e39bf3a67a,2024-02-16T18:56:10.607Z,2024-04-04T13:07:43.954Z,,,
2024-02-16,ionq,Harmony,00,5,1000,"{""00"": 939, ""10"": 12, ""01"": 32, ""11"": 17}",0.939,arn:aws:braket:us-east-1:835581428919:quantum-task/06b44965-c3ae-4c2d-baa8-cebf98c8fd67,2024-02-16T18:55:22.749Z,2024-04-04T07:40:53.736Z,,,
2024-02-16,ionq,Harmony,01,6,1000,"{""00"": 26, ""10"": 40, ""01"": 904, ""11"": 30}",0.904,arn:aws:braket:us-east-1:835581428919:quantum-task/06bceab0-de84-43b6-bb32-cb788435cf9b,2024-02-16T19:32:55.290Z,2024-04-05T15:02:04.561Z,,,
2024-02-16,ionq,Harmony,01,5,1000,"{""00"": 12, ""10"": 37, ""01"": 21, ""11"": 930}",0.93,arn:aws:braket:us-east-1:835581428919:quantum-task/06eac48d-4404-4097-b176-c4a4610b44f3,2024-02-16T19:58:09.118Z,2024-04-11T13:57:51.168Z,,,
2024-02-16,ionq,Harmony,00,5,1000,"{""00"": 939, ""10"": 16, ""01"": 25, ""11"": 20}",0.939,arn:aws:braket:us-east-1:835581428919:quantum-task/07777257-a616-4d62-b4b3-f6642bdfa77c,2024-02-16T18:54:50.464Z,2024-04-04T00:00:56.328Z,,,
2024-02-16,ionq,Harmony,00,4,1000,"{""00"": 957, ""10"": 25, ""01"": 9, ""11"": 9}",0.957,arn:aws:braket:us-east-1:835581428919:quantum-task/07787dc9-ef62-44f6-ad93-6e765fc7acaf,2024-02-16T18:55:02.432Z,2024-04-04T06:26:49.110Z,,,
2024-02-16,ionq,Harmony,10,2,1000,"{""00"": 12, ""10"": 9, ""01"": 948, ""11"": 31}",0.948,arn:aws:braket:us-east-1:835581428919:quantum-task/07b1ee1f-7c02-47e3-959d-53f971cd8353,2024-02-16T18:56:46.517Z,2024-04-04T16:33:53.593Z,,,
2024-02-16,ionq,Harmony,11,5,1000,"{""00"": 22, ""10"": 14, ""01"": 949, ""11"": 15}",0.949,arn:aws:braket:us-east-1:835581428919:quantum-task/07c16a6f-c2c7-4d1d-829e-c4ed3d9b640f,2024-02-16T19:59:06.121Z,2024-04-11T18:49:53.150Z,,,
2024-02-16,ionq,Harmony,00,1,1000,"{""00"": 989, ""10"": 2, ""01"": 5, ""11"": 4}",0.989,arn:aws:braket:us-east-1:835581428919:quantum-task/07c2c4de-e841-4f0d-ae08-394991192e0c,2024-02-16T19:59:38.712Z,2024-04-11T23:45:18.417Z,,,
2024-02-16,ionq,Harmony,01,2,1000,"{""00"": 9, ""10"": 6, ""01"": 21, ""11"": 964}",0.964,arn:aws:braket:us-east-1:835581428919:quantum-task/07e02326-dc1d-49f4-a37f-3a6ec83f53d5,2024-02-16T19:34:47.040Z,2024-04-06T08:42:09.237Z,,,
2024-02-16,ionq,Harmony,10,5,1000,"{""00"": 18, ""10"": 923, ""01"": 14, ""11"": 45}",0.923,arn:aws:braket:us-east-1:835581428919:quantum-task/08051e9a-f21c-4b97-b476-e504d332534a,2024-02-16T19:59:41.169Z,2024-04-11T23:48:24.301Z,,,
2024-02-16,ionq,Harmony,10,1,1000,"{""00"": 1, ""10"": 18, ""01"": 7, ""11"": 974}",0.974,arn:aws:braket:us-east-1:835581428919:quantum-task/083f609a-a513-41b7-9661-a0c2d6d9e056,2024-02-16T19:33:50.586Z,2024-04-05T21:49:11.967Z,,,
2024-02-16,ionq,Harmony,10,5,1000,"{""00"": 31, ""10"": 847, ""01"": 86, ""11"": 36}",0.847,arn:aws:braket:us-east-1:835581428919:quantum-task/086b3219-8e66-4d90-8552-9be071963cf5,2024-02-16T19:57:17.537Z,2024-04-11T04:36:27.748Z,,,
2024-02-16,ionq,Harmony,10,4,1000,"{""00"": 14, ""10"": 25, ""01"": 42, ""11"": 919}",0.919,arn:aws:braket:us-east-1:835581428919:quantum-task/08865e54-da1c-4ab3-a19e-d87ed0250ddc,2024-02-16T19:59:22.385Z,2024-04-11T22:12:49.676Z,,,
2024-02-16,ionq,Harmony,01,2,1000,"{""00"": 12, ""10"": 9, ""01"": 19, ""11"": 960}",0.96,arn:aws:braket:us-east-1:835581428919:quantum-task/089137f9-7989-4222-803a-9877abd1995b,2024-02-16T19:32:45.139Z,2024-04-05T14:14:00.788Z,,,
2024-02-16,ionq,Harmony,00,6,1000,"{""00"": 935, ""10"": 27, ""01"": 18, ""11"": 20}",0.935,arn:aws:braket:us-east-1:835581428919:quantum-task/08a2f57c-96b6-47e1-8a3d-bb2ae2aa82c4,2024-02-16T18:55:21.485Z,2024-04-04T07:39:45.508Z,,,
2024-02-16,ionq,Harmony,11,6,1000,"{""00"": 52, ""10"": 35, ""01"": 44, ""11"": 869}",0.869,arn:aws:braket:us-east-1:835581428919:quantum-task/08d99f98-5958-463e-be7b-ed637e7ce4d6,2024-02-16T19:57:09.903Z,2024-04-11T01:06:58.356Z,,,
2024-02-16,ionq,Harmony,00,2,1000,"{""00"": 983, ""10"": 10, ""01"": 3, ""11"": 4}",0.983,arn:aws:braket:us-east-1:835581428919:quantum-task/08dcfb04-7f63-4915-8df1-d3c60fa1e25a,2024-02-16T19:34:48.672Z,2024-04-06T08:43:41.099Z,,,
2024-02-16,ionq,Harmony,10,4,1000,"{""00"": 5, ""10"": 12, ""01"": 26, ""11"": 957}",0.957,arn:aws:braket:us-east-1:835581428919:quantum-task/08e175c4-4098-4fab-8d3b-0105cd0c578a,2024-02-16T19:35:06.607Z,2024-04-06T11:38:58.253Z,,,
2024-02-16,ionq,Harmony,01,3,1000,"{""00"": 27, ""10"": 931, ""01"": 21, ""11"": 21}",0.931,arn:aws:braket:us-east-1:835581428919:quantum-task/08e8502e-e25e-4c7d-b7c7-fb7eeef2a882,2024-02-16T19:35:14.215Z,2024-04-06T12:53:17.975Z,,,
2024-02-16,ionq,Harmony,10,5,1000,"{""00"": 16, ""10"": 928, ""01"": 17, ""11"": 39}",0.928,arn:aws:braket:us-east-1:835581428919:quantum-task/08e94413-cb59-48d7-8029-e1e10c8f8bb7,2024-02-16T18:54:48.011Z,2024-04-03T23:57:55.629Z,,,
2024-02-16,ionq,Harmony,11,1,1000,"{""00"": 6, ""10"": 986, ""01"": 4, ""11"": 4}",0.986,arn:aws:braket:us-east-1:835581428919:quantum-task/090dc5aa-13f7-4052-b98e-fca386f00293,2024-02-16T19:56:34.419Z,2024-04-10T08:12:21.211Z,,,
2024-02-16,ionq,Harmony,10,1,1000,"{""10"": 17, ""01"": 12, ""11"": 971}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/0936ab9a-7a77-4705-9550-d3d5607bad3a,2024-02-16T19:35:05.621Z,2024-04-06T11:32:57.135Z,,,
2024-02-16,ionq,Harmony,01,5,1000,"{""00"": 22, ""10"": 32, ""01"": 26, ""11"": 920}",0.92,arn:aws:braket:us-east-1:835581428919:quantum-task/09372e93-96a3-4930-aadf-cd95aa6bd3f6,2024-02-16T19:58:39.281Z,2024-04-11T16:54:12.902Z,,,
2024-02-16,ionq,Harmony,10,6,1000,"{""00"": 26, ""10"": 909, ""01"": 38, ""11"": 27}",0.909,arn:aws:braket:us-east-1:835581428919:quantum-task/09541785-0ef4-48f9-be92-f03a987ad93d,2024-02-16T19:57:38.118Z,2024-04-11T04:57:34.614Z,,,
2024-02-16,ionq,Harmony,01,2,1000,"{""00"": 7, ""10"": 15, ""01"": 18, ""11"": 960}",0.96,arn:aws:braket:us-east-1:835581428919:quantum-task/096d2739-36fd-4036-bc7f-da6db839e0da,2024-02-16T19:33:11.937Z,2024-04-05T16:19:26.569Z,,,
2024-02-16,ionq,Harmony,10,5,1000,"{""00"": 13, ""10"": 873, ""01"": 64, ""11"": 50}",0.873,arn:aws:braket:us-east-1:835581428919:quantum-task/09751fcd-d28d-4272-8f0a-bfbb8ca5a5c1,2024-02-16T18:55:11.894Z,2024-04-04T07:27:49.954Z,,,
2024-02-16,ionq,Harmony,11,3,1000,"{""00"": 12, ""10"": 27, ""01"": 29, ""11"": 932}",0.932,arn:aws:braket:us-east-1:835581428919:quantum-task/0987e6b5-f81c-461b-b910-96d089faa97c,2024-02-16T19:35:50.703Z,2024-04-08T02:01:03.796Z,,,
2024-02-16,ionq,Harmony,11,3,1000,"{""00"": 12, ""10"": 19, ""01"": 20, ""11"": 949}",0.949,arn:aws:braket:us-east-1:835581428919:quantum-task/09933919-c985-4a54-9941-262216a93b36,2024-02-16T18:57:35.789Z,2024-04-05T07:53:23.626Z,,,
2024-02-16,ionq,Harmony,01,4,1000,"{""00"": 82, ""10"": 863, ""01"": 29, ""11"": 26}",0.863,arn:aws:braket:us-east-1:835581428919:quantum-task/099402bc-936d-4b50-9e6c-c7b304c48aa2,2024-02-16T18:55:13.102Z,2024-04-04T07:29:18.023Z,,,
2024-02-16,ionq,Harmony,10,4,1000,"{""00"": 13, ""10"": 23, ""01"": 26, ""11"": 938}",0.938,arn:aws:braket:us-east-1:835581428919:quantum-task/0995627b-2d83-4f39-9f69-35d3343ddb52,2024-02-16T19:35:26.676Z,2024-04-06T13:11:33.307Z,,,
2024-02-16,ionq,Harmony,11,6,1000,"{""00"": 37, ""10"": 35, ""01"": 29, ""11"": 899}",0.899,arn:aws:braket:us-east-1:835581428919:quantum-task/09a11c6f-8380-49f9-9a31-7d0dc0396edf,2024-02-16T18:55:24.174Z,2024-04-04T07:42:22.168Z,,,
2024-02-16,ionq,Harmony,01,5,1000,"{""00"": 39, ""10"": 52, ""01"": 41, ""11"": 868}",0.868,arn:aws:braket:us-east-1:835581428919:quantum-task/09a31822-5378-4c09-9ac0-83015d991263,2024-02-16T19:59:12.404Z,2024-04-11T20:16:53.893Z,,,
2024-02-16,ionq,Harmony,11,3,1000,"{""00"": 22, ""10"": 13, ""01"": 23, ""11"": 942}",0.942,arn:aws:braket:us-east-1:835581428919:quantum-task/09a947d8-d50a-4bb2-a81e-dd9eedd8ea0b,2024-02-16T19:32:48.287Z,2024-04-05T14:16:06.402Z,,,
2024-02-16,ionq,Harmony,01,5,1000,"{""00"": 21, ""10"": 24, ""01"": 16, ""11"": 939}",0.939,arn:aws:braket:us-east-1:835581428919:quantum-task/09b1ca41-f17c-4f41-b0f3-b705ee183abf,2024-02-16T18:54:59.775Z,2024-04-04T06:25:41.723Z,,,
2024-02-16,ionq,Harmony,10,6,1000,"{""00"": 45, ""10"": 864, ""01"": 58, ""11"": 33}",0.864,arn:aws:braket:us-east-1:835581428919:quantum-task/09b6fd1e-562e-4e65-96c0-ebe280e3d2a0,2024-02-16T19:57:14.449Z,2024-04-11T04:17:43.668Z,,,
2024-02-16,ionq,Harmony,10,3,1000,"{""00"": 15, ""10"": 6, ""01"": 974, ""11"": 5}",0.974,arn:aws:braket:us-east-1:835581428919:quantum-task/09c622af-2533-43c8-a9f6-c41d9eddb3b1,2024-02-16T19:58:12.005Z,2024-04-11T14:00:33.392Z,,,
2024-02-16,ionq,Harmony,11,5,1000,"{""00"": 84, ""10"": 94, ""01"": 791, ""11"": 31}",0.791,arn:aws:braket:us-east-1:835581428919:quantum-task/09e8e335-2351-44f2-995a-9cdfdefef321,2024-02-16T19:33:20.658Z,2024-04-05T17:54:41.789Z,,,
2024-02-16,ionq,Harmony,11,1,1000,"{""00"": 6, ""10"": 988, ""01"": 1, ""11"": 5}",0.988,arn:aws:braket:us-east-1:835581428919:quantum-task/09fa0ef9-7935-48cd-aefb-6d30cddc1245,2024-02-16T19:34:20.490Z,2024-04-06T00:17:38.476Z,,,
2024-02-16,ionq,Harmony,00,4,1000,"{""00"": 930, ""10"": 42, ""01"": 19, ""11"": 9}",0.93,arn:aws:braket:us-east-1:835581428919:quantum-task/0a292b5d-c1bb-4804-8a3f-404b99ffea5b,2024-02-16T19:35:58.656Z,2024-04-08T05:48:45.577Z,,,
2024-02-16,ionq,Harmony,01,2,1000,"{""00"": 8, ""10"": 11, ""01"": 16, ""11"": 965}",0.965,arn:aws:braket:us-east-1:835581428919:quantum-task/0a350541-5f81-4af1-a512-c90173ac0f9c,2024-02-16T19:32:57.794Z,2024-04-05T15:08:52.156Z,,,
2024-02-16,ionq,Harmony,11,2,1000,"{""00"": 18, ""10"": 967, ""01"": 6, ""11"": 9}",0.967,arn:aws:braket:us-east-1:835581428919:quantum-task/0a397e6c-b5ef-42aa-98ee-7060123bff3c,2024-02-16T19:56:31.579Z,2024-04-08T08:14:52.034Z,,,
2024-02-16,ionq,Harmony,10,5,1000,"{""00"": 21, ""10"": 925, ""01"": 21, ""11"": 33}",0.925,arn:aws:braket:us-east-1:835581428919:quantum-task/0a500bb5-8619-44ff-9fec-dbb642d7dc07,2024-02-16T19:56:31.780Z,2024-04-08T08:15:30.833Z,,,
2024-02-16,ionq,Harmony,11,6,1000,"{""00"": 25, ""10"": 30, ""01"": 23, ""11"": 922}",0.922,arn:aws:braket:us-east-1:835581428919:quantum-task/0a666cf5-5dc5-4037-bffc-be60e968f3a4,2024-02-16T19:34:09.443Z,2024-04-05T22:37:08.899Z,,,
2024-02-16,ionq,Harmony,10,1,1000,"{""00"": 1, ""10"": 26, ""01"": 10, ""11"": 963}",0.963,arn:aws:braket:us-east-1:835581428919:quantum-task/0a68fb24-85ba-40d1-bcfd-b5c7fdc852d6,2024-02-16T19:33:01.867Z,2024-04-05T15:12:53.315Z,,,
2024-02-16,ionq,Harmony,01,1,1000,"{""00"": 11, ""01"": 989}",0.989,arn:aws:braket:us-east-1:835581428919:quantum-task/0a7bc4ca-59ee-453a-84fa-0cd6b7399aa3,2024-02-16T18:56:33.638Z,2024-04-04T15:30:36.420Z,,,
2024-02-16,ionq,Harmony,10,4,1000,"{""00"": 6, ""10"": 21, ""01"": 25, ""11"": 948}",0.948,arn:aws:braket:us-east-1:835581428919:quantum-task/0a8567c6-d986-4a15-a857-dd79fc4b78c9,2024-02-16T19:58:21.851Z,2024-04-11T15:39:50.699Z,,,
2024-02-16,ionq,Harmony,11,6,1000,"{""00"": 27, ""10"": 22, ""01"": 28, ""11"": 923}",0.923,arn:aws:braket:us-east-1:835581428919:quantum-task/0a916466-f157-45b1-b267-c32630e85ca1,2024-02-16T19:59:39.106Z,2024-04-11T23:45:55.795Z,,,
2024-02-16,ionq,Harmony,01,4,1000,"{""00"": 34, ""10"": 926, ""01"": 10, ""11"": 30}",0.926,arn:aws:braket:us-east-1:835581428919:quantum-task/0ab3a4ed-30d2-4a26-86c8-000c70ead9d0,2024-02-16T19:32:36.645Z,2024-04-05T14:06:33.885Z,,,
2024-02-16,ionq,Harmony,11,1,1000,"{""00"": 4, ""10"": 988, ""01"": 4, ""11"": 4}",0.988,arn:aws:braket:us-east-1:835581428919:quantum-task/0ab3b74e-5629-4360-8efb-427f82858b4d,2024-02-16T19:34:35.410Z,2024-04-06T01:12:22.901Z,,,
2024-02-16,ionq,Harmony,00,6,1000,"{""00"": 904, ""10"": 30, ""01"": 38, ""11"": 28}",0.904,arn:aws:braket:us-east-1:835581428919:quantum-task/0aba562c-693f-4979-bfe0-8f4d6abcf46e,2024-02-16T19:58:53.693Z,2024-04-11T17:14:12.262Z,,,
2024-02-16,ionq,Harmony,00,3,1000,"{""00"": 954, ""10"": 6, ""01"": 21, ""11"": 19}",0.954,arn:aws:braket:us-east-1:835581428919:quantum-task/0ac67fec-e364-4483-be18-8cb01e5f0490,2024-02-16T19:57:39.332Z,2024-04-11T04:58:49.103Z,,,
2024-02-16,ionq,Harmony,11,6,1000,"{""00"": 40, ""10"": 36, ""01"": 20, ""11"": 904}",0.904,arn:aws:braket:us-east-1:835581428919:quantum-task/0af56beb-3841-4536-9d82-df5a8d8eb13a,2024-02-16T19:33:53.487Z,2024-04-05T21:51:25.170Z,,,
2024-02-16,ionq,Harmony,00,2,1000,"{""00"": 971, ""10"": 16, ""01"": 6, ""11"": 7}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/0afd8696-8c9c-462c-84b0-0bfb2faa0130,2024-02-16T19:58:31.813Z,2024-04-11T16:25:14.068Z,,,
2024-02-16,ionq,Harmony,10,1,1000,"{""00"": 3, ""10"": 10, ""01"": 19, ""11"": 968}",0.968,arn:aws:braket:us-east-1:835581428919:quantum-task/0b0df078-6cce-4bd7-bb99-b4c9b1147326,2024-02-16T19:59:36.301Z,2024-04-11T23:43:00.513Z,,,
2024-02-16,ionq,Harmony,01,5,1000,"{""00"": 29, ""10"": 30, ""01"": 22, ""11"": 919}",0.919,arn:aws:braket:us-east-1:835581428919:quantum-task/0b1ba2da-19a8-4597-93c0-9abbb06d0001,2024-02-16T19:34:04.235Z,2024-04-05T22:32:57.897Z,,,
2024-02-16,ionq,Harmony,01,4,1000,"{""00"": 27, ""10"": 944, ""01"": 12, ""11"": 17}",0.944,arn:aws:braket:us-east-1:835581428919:quantum-task/0b24b885-d327-410d-b7bb-63d1f169eb15,2024-02-16T19:59:25.326Z,2024-04-11T23:28:27.236Z,,,
2024-02-16,ionq,Harmony,10,4,1000,"{""00"": 11, ""10"": 26, ""01"": 34, ""11"": 929}",0.929,arn:aws:braket:us-east-1:835581428919:quantum-task/0b2ddc9b-d91b-4909-a5cf-6256cd86461b,2024-02-16T18:54:51.980Z,2024-04-04T00:29:34.657Z,,,
2024-02-16,ionq,Harmony,11,5,1000,"{""00"": 27, ""10"": 27, ""01"": 936, ""11"": 10}",0.936,arn:aws:braket:us-east-1:835581428919:quantum-task/0b439c19-b10a-4482-845f-146c6e012296,2024-02-16T18:56:32.178Z,2024-04-04T15:24:22.911Z,,,
2024-02-16,ionq,Harmony,10,6,1000,"{""00"": 20, ""10"": 904, ""01"": 46, ""11"": 30}",0.904,arn:aws:braket:us-east-1:835581428919:quantum-task/0b4d9180-be13-4bd3-9f57-38de1d15c5d6,2024-02-16T18:56:28.425Z,2024-04-04T15:20:32.881Z,,,
2024-02-16,ionq,Harmony,00,5,1000,"{""00"": 898, ""10"": 15, ""01"": 53, ""11"": 34}",0.898,arn:aws:braket:us-east-1:835581428919:quantum-task/0b6860fb-0676-453f-b306-357cce4fa0a1,2024-02-16T19:33:38.710Z,2024-04-05T19:57:48.919Z,,,
2024-02-16,ionq,Harmony,11,1,1000,"{""00"": 12, ""10"": 953, ""01"": 1, ""11"": 34}",0.953,arn:aws:braket:us-east-1:835581428919:quantum-task/0b694341-2472-469f-b899-b4383cdfd807,2024-02-16T19:57:19.704Z,2024-04-11T04:38:19.897Z,,,
2024-02-16,ionq,Harmony,01,4,1000,"{""00"": 32, ""10"": 950, ""01"": 9, ""11"": 9}",0.95,arn:aws:braket:us-east-1:835581428919:quantum-task/0b8f2ee8-3e62-44eb-9d14-889f0b8fb3a3,2024-02-16T18:54:38.298Z,2024-04-03T20:03:20.349Z,,,
2024-02-16,ionq,Harmony,00,4,1000,"{""00"": 945, ""10"": 27, ""01"": 17, ""11"": 11}",0.945,arn:aws:braket:us-east-1:835581428919:quantum-task/0bc0a49a-43ec-4ff8-a4a2-b9c23b1a1f05,2024-02-16T19:34:36.588Z,2024-04-06T01:18:09.466Z,,,
